GbCity_EN,Beijingshi_110000,Tianjinshi_120000,Shijiazhuangshi_130100,Tangshanshi_130200,Qinhuangdaoshi_130300,Handanshi_130400,Xingtaishi_130500,Baodingshi_130600,Zhangjiakoushi_130700,Chengdeshi_130800,Cangzhoushi_130900,Langfangshi_131000,Hengshuishi_131100,Taiyuanshi_140100,Datongshi_140200,Yangquanshi_140300,Zhangzhishi_140400,Jinchengshi_140500,Shuozhoushi_140600,Jinzhongshi_140700,Yunchengshi_140800,Xinzhoushi_140900,Linfenshi_141000,Lvliangshi_141100,Huhehaoteshi_150100,Baotoushi_150200,Wuhaishi_150300,Chifengshi_150400,Tongliaoshi_150500,Eerduosishi_150600,Hulunbeiershi_150700,Bayannaoershi_150800,Wulanchabushi_150900,Xinganmeng_152200,Xilinguoleimeng_152500,Alashanmeng_152900,Shenyangshi_210100,Dalianshi_210200,Anshanshi_210300,Fushunshi_210400,Benxishi_210500,Dandongshi_210600,Jinzhoushi_210700,Yingkoushi_210800,Fuxinshi_210900,Liaoyangshi_211000,Panjinshi_211100,Tielingshi_211200,Zhaoyangshi_211300,Huludaoshi_211400,Changchunshi_220100,Jilinshi_220200,Sipingshi_220300,Liaoyuanshi_220400,Tonghuashi_220500,Baishanshi_220600,Songyuanshi_220700,Baichengshi_220800,Yanbianchaoxianzuzizhizhou_222400,Haerbinshi_230100,Qiqihaershi_230200,Jixishi_230300,Hegangshi_230400,Shuangyashanshi_230500,Daqingshi_230600,Yichunshi_230700,Jiamusishi_230800,Qitaiheshi_230900,Mudanjiangshi_231000,Heiheshi_231100,Suihuashi_231200,Daxinganlingdiqu_232700,Shanghaishi_310000,Nanjingshi_320100,Wuxishi_320200,Xuzhoushi_320300,Changzhoushi_320400,Suzhoushi_320500,Nantongshi_320600,Lianyungangshi_320700,Huaianshi_320800,Yanchengshi_320900,Yangzhoushi_321000,Zhenjiangshi_321100,Taizhoushi_321200,Suqianshi_321300,Hangzhoushi_330100,Ningboshi_330200,Wenzhoushi_330300,Jiaxingshi_330400,Huzhoushi_330500,Shaoxingshi_330600,Jinhuashi_330700,Quzhoushi_330800,Zhoushanshi_330900,Taizhoushi_331000,Lishuishi_331100,Hefeishi_340100,Wuhushi_340200,Bengbushi_340300,Huainanshi_340400,Maanshanshi_340500,Huaibeishi_340600,Tonglingshi_340700,Anqingshi_340800,Huangshanshi_341000,Chuzhoushi_341100,Fuyangshi_341200,Suzhoushi_341300,Luanshi_341500,Bozhoushi_341600,Chizhoushi_341700,Xuanchengshi_341800,Fuzhoushi_350100,Xiamenshi_350200,Putianshi_350300,Sanmingshi_350400,Quanzhoushi_350500,Zhangzhoushi_350600,Nanpingshi_350700,Longyanshi_350800,Ningdeshi_350900,Nanchangshi_360100,Jingdezhenshi_360200,Pingxiangshi_360300,Jiujiangshi_360400,Xinyushi_360500,Yingtanshi_360600,Ganzhoushi_360700,Jianshi_360800,Yichunshi_360900,Fuzhoushi_361000,Shangraoshi_361100,Jinanshi_370100,Qingdaoshi_370200,Ziboshi_370300,Zaozhuangshi_370400,Dongyingshi_370500,Yantaishi_370600,Weifangshi_370700,Jiningshi_370800,Taianshi_370900,Weihaishi_371000,Rizhaoshi_371100,Linyishi_371300,Dezhoushi_371400,Liaochengshi_371500,Binzhoushi_371600,Hezeshi_371700,Zhengzhoushi_410100,Kaifengshi_410200,Luoyangshi_410300,Pingdingshanshi_410400,Anyangshi_410500,Hebishi_410600,Xinxiangshi_410700,Jiaozuoshi_410800,Puyangshi_410900,Xuchangshi_411000,Taheshi_411100,Sanmenxiashi_411200,Nanyangshi_411300,Shangqiushi_411400,Xinyangshi_411500,Zhoukoushi_411600,Zhumadianshi_411700,Jiyuanshi_419001,Wuhanshi_420100,Huangshishi_420200,Shiyanshi_420300,Yichangshi_420500,Xiangyangshi_420600,Ezhoushi_420700,Jingmenshi_420800,Xiaoganshi_420900,Jingzhoushi_421000,Huanggangshi_421100,Xianningshi_421200,Suizhoushi_421300,Enshitujiazumiaozuzizhizhou_422800,Xiantaoshi_429004,Qianjiangshi_429005,Tianmenshi_429006,Shennongjialinqu_429021,Changshashi_430100,Zhuzhoushi_430200,Xiangtanshi_430300,Hengyangshi_430400,Shaoyangshi_430500,Yueyangshi_430600,Changdeshi_430700,Zhangjiajieshi_430800,Yiyangshi_430900,Chenzhoushi_431000,Yongzhoushi_431100,Huaihuashi_431200,Loudishi_431300,Xiangxitujiazumiaozuzizhizhou_433100,Guangzhoushi_440100,Shaoguanshi_440200,Shenzhenshi_440300,Zhuhaishi_440400,Shantoushi_440500,Foshanshi_440600,Jiangmenshi_440700,Zhanjiangshi_440800,Maomingshi_440900,Zhaoqingshi_441200,Huizhoushi_441300,Meizhoushi_441400,Shanweishi_441500,Heyuanshi_441600,Yangjiangshi_441700,Qingyuanshi_441800,Dongguanshi_441900,Zhongshanshi_442000,Chaozhoushi_445100,Jieyangshi_445200,Yunfushi_445300,Nanningshi_450100,Liuzhoushi_450200,Guilinshi_450300,Wuzhoushi_450400,Beihaishi_450500,Fangchenggangshi_450600,Qinzhoushi_450700,Guigangshi_450800,Yulinshi_450900,Baiseshi_451000,Hezhoushi_451100,Hechishi_451200,Laibinshi_451300,Chongzuoshi_451400,Haikoushi_460100,Sanyashi_460200,Sanshashi_460300,Danzhoushi_460400,Wuzhishanshi_469001,Qionghaishi_469002,Wenchangshi_469005,Wanningshi_469006,Dongfangshi_469007,Dinganxian_469021,Tunchangxian_469022,Chengmaixian_469023,Lingaoxian_469024,Baishalizuzizhixian_469025,Changjianglizuzizhixian_469026,Ledonglizuzizhixian_469027,Lingshuilizuzizhixian_469028,Baotinglizumiaozuzizhixian_469029,Qiongzhonglizumiaozuzizhixian_469030,Chongqingshi_500000,Chengdushi_510100,Zigongshi_510300,Panzhihuashi_510400,Luzhoushi_510500,Deyangshi_510600,Mianyangshi_510700,Guangyuanshi_510800,Suiningshi_510900,Neijiangshi_511000,Leshanshi_511100,Nanchongshi_511300,Meishanshi_511400,Yibinshi_511500,Guanganshi_511600,Dazhoushi_511700,Yaanshi_511800,Bazhongshi_511900,Ziyangshi_512000,Abazangzuqiangzuzizhizhou_513200,Ganzizangzuzizhizhou_513300,Liangshanyizuzizhizhou_513400,Guiyangshi_520100,Liupanshuishi_520200,Zunyishi_520300,Anshunshi_520400,Bijieshi_520500,Tongrenshi_520600,Qianxinanbuyizumiaozuzizhizhou_522300,Qiandongnanmiaozudongzuzizhizhou_522600,Qiannanbuyizumiaozuzizhizhou_522700,Kunmingshi_530100,Qujingshi_530300,Yuxishi_530400,Baoshanshi_530500,Zhaotongshi_530600,Lijiangshi_530700,Puershi_530800,Lincangshi_530900,Chuxiongyizuzizhizhou_532300,Honghehanizuyizuzizhizhou_532500,Wenshanzhuangzumiaozuzizhizhou_532600,Xishuangbannadaizuzizhizhou_532800,Dalibaizuzizhizhou_532900,Dehongdaizujingpozuzizhizhou_533100,Nujianglisuzuzizhizhou_533300,Diqingzangzuzizhizhou_533400,Lasashi_540100,Rikazeshi_540200,Changdoushi_540300,Linzhishi_540400,Shannanshi_540500,Naqushi_540600,Alidiqu_542500,Xianshi_610100,Tongchuanshi_610200,Baojishi_610300,Xianyangshi_610400,Weinanshi_610500,Yananshi_610600,Hanzhongshi_610700,Yulinshi_610800,Ankangshi_610900,Shangluoshi_611000,Lanzhoushi_620100,Jiayuguanshi_620200,Jinchangshi_620300,Baiyinshi_620400,Tianshuishi_620500,Wuweishi_620600,Zhangyeshi_620700,Pingliangshi_620800,Jiuquanshi_620900,Qingyangshi_621000,Dingxishi_621100,Longnanshi_621200,Linxiahuizuzizhizhou_622900,Gannanzangzuzizhizhou_623000,Xiningshi_630100,Haidongshi_630200,Haibeizangzuzizhizhou_632200,Huangnanzangzuzizhizhou_632300,Hainanzangzuzizhizhou_632500,Guoluozangzuzizhizhou_632600,Yushuzangzuzizhizhou_632700,Haiximengguzuzangzuzizhizhou_632800,Yinchuanshi_640100,Shizuishanshi_640200,Wuzhongshi_640300,Guyuanshi_640400,Zhongweishi_640500,Wulumuqishi_650100,Kelamayishi_650200,Tulufanshi_650400,Hamishi_650500,Changjihuizuzizhizhou_652300,Boertalamengguzizhizhou_652700,Bayinguolengmengguzizhizhou_652800,Akesudiqu_652900,Kezileisukeerkezizizhizhou_653000,Kashidiqu_653100,Hetiandiqu_653200,Yilihasakezizhizhou_654000,Tachengdiqu_654200,Aleitaidiqu_654300,Shihezishi_659001,Alaershi_659002,Tumushukeshi_659003,Wujiaqushi_659004,Tiemenguanshi_659006
Yongzhoushi_431100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,0.05,,0.08,,,,,,,,0.15,,,,,,,,,,,0.04,0.07,0.06,,,,0.03,,0.12,,0.11,,0.08,,0.1,0.11,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.06,,0.07,,,0.12,0.06,0.06,0.05,0.06,0.09,0.06,0.06,,,,1.62,0.76,0.43,10.37,5.61,0.38,0.68,0.31,0.35,12.95,,0.76,1.07,0.38,0.19,0.24,0.2,0.1,0.02,0.23,0.16,0.19,0.07,0.27,0.17,0.07,0.01,0.1,0.14,0.9,0.41,0.18,0.02,0.03,0.14,0.17,0.36,5.04,0.3,0.08,0.04,0.1,0.1,0.19,0.09,6.45,0.1,0.12,0.11,0.03,,,,,0.02,0.05,,0.1,,,,,0.08,0.07,,0.07,0.3,,0.17,,0.02,,,,,,,,,0.05,,0.03,0.05,0.05,,,,,,,,0.03,0.03,0.03,,0.25,,0.16,,,,,,,,,,,,0.05,,0.04,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huaihuashi_431200,,,,,,,,,,,,,,0.07,0.12,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,0.15,,0.04,,,,,,,,,,,,,,,,,,,,,,,0.11,0.17,0.36,0.06,0.05,0.08,0.3,0.13,0.11,0.1,0.08,,,,,,,0.09,,,,0.07,,,,,,0.1,0.04,0.1,0.06,0.13,0.06,,0.1,0.08,0.09,0.08,0.18,0.19,0.08,,0.07,,0.25,0.1,0.13,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,0.05,,,0.18,,0.06,0.04,,0.07,,0.03,0.06,0.17,0.02,0.04,,,1.89,0.51,0.58,0.74,7.43,0.36,4.06,4.18,1.54,0.31,0.47,,2.97,15.58,0.08,0.06,0.15,0.03,0.02,0.07,0.05,0.13,,0.03,0.05,0.03,0.08,0.01,,0.12,0.12,0.04,0.03,0.03,0.01,0.07,0.62,0.78,0.02,0.1,,0.05,0.02,0.04,0.08,0.11,0.06,0.07,0.04,,,,,,,0.05,,0.02,,,,,,,,0.03,,,0.4,,,0.05,0.02,,,,0.04,,,,0.05,0.03,,0.04,0.05,,,0.02,,0.03,0.28,0.13,0.15,0.08,0.1,8.57,0.09,5.11,0.2,0.05,0.09,0.03,0.07,,,,,0.02,0.05,,0.1,0.06,,,,,,,,,,,,0.05,,,,,,,,,,,,,,0.04,,0.03,,,0.03,0.07,,,,,,,,,,,,0.02,,,,,,,,0.01,,,,,,,,0.0,,,,,,
Loudishi_431300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,0.11,,,,,,,,,,,,0.04,0.11,,0.08,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,0.01,0.04,,0.07,,0.08,,,,,,0.13,3.31,0.66,5.71,2.04,10.93,0.59,0.58,0.22,5.86,0.61,0.71,2.41,,0.65,0.05,0.13,0.05,0.02,,0.04,0.03,,,0.03,0.02,0.02,0.02,0.04,,0.05,0.06,0.02,,,0.01,0.04,,0.22,0.02,,,0.02,0.01,,0.03,,,,,,,,0.01,,,,,,0.02,,,0.03,,,0.06,,,,,,,0.05,,,,,,,,,,,,,,,,,,,0.04,0.05,,0.05,0.04,0.14,0.15,0.17,0.04,,,,,0.02,0.02,0.02,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.01,,,,,,,,,,,,,,,,,
Xiangxitujiazumiaozuzizhizhou_433100,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.21,,0.06,,,,,0.21,,,,,,,,,0.07,0.07,,,,,,,,,,,,0.1,0.03,,,,,,0.1,,0.04,0.07,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,0.08,,,,15.98,0.04,,0.02,,0.95,0.27,0.18,0.26,0.71,0.27,1.64,20.76,0.29,0.22,0.15,9.59,0.62,,,,0.03,0.02,,0.02,,,,,,,,,,,0.02,,0.02,0.02,,,0.03,0.12,0.05,,0.14,0.05,,0.02,0.04,0.03,,,,,,,,,,,,,,,,,,,,,,,0.92,,0.02,,,,,,,,,,,,,,,,,,0.02,,0.04,,0.08,0.02,0.04,4.17,0.06,0.16,0.06,0.04,0.03,0.01,,,,,,,0.05,,0.03,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.02,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
Guangzhoushi_440100,0.68,0.52,0.39,0.09,0.13,0.26,0.21,0.21,0.13,0.12,0.22,0.08,0.12,0.29,0.12,0.16,0.21,,0.07,0.09,0.49,0.09,0.16,,0.26,0.25,0.0,0.23,0.1,0.04,0.23,0.11,0.03,0.09,0.32,0.06,0.57,1.2,0.47,0.16,0.31,1.02,0.06,0.12,0.08,0.31,0.07,0.29,0.12,0.29,0.03,0.19,0.06,,,0.27,0.22,0.13,0.37,0.66,0.16,0.31,0.35,0.04,0.21,,0.09,0.19,0.68,0.08,0.23,,0.65,0.45,0.35,0.19,0.36,0.27,0.19,0.17,0.28,0.19,0.21,0.21,0.13,0.41,0.45,0.39,1.07,0.17,0.09,0.27,0.52,0.21,0.17,0.44,0.23,0.68,0.25,0.15,,0.08,0.11,,0.45,0.33,0.07,0.11,0.13,0.26,0.19,0.16,0.09,1.17,0.94,0.86,0.62,0.76,0.89,0.46,1.1,0.54,1.22,0.79,0.6,1.0,0.57,0.31,5.75,2.0,0.97,1.89,0.81,0.27,0.4,0.13,0.11,0.1,0.29,0.21,0.22,0.16,0.56,,0.42,0.11,0.16,,0.26,0.44,0.14,0.45,0.36,0.19,0.03,0.22,0.29,0.21,0.27,0.25,0.16,1.15,0.32,1.02,0.32,1.25,0.06,0.81,0.31,0.89,0.51,0.88,0.09,0.37,0.66,1.32,0.74,1.04,0.73,0.81,1.09,0.57,1.64,,0.72,1.2,0.64,5.54,3.82,0.92,1.31,0.86,0.76,5.8,5.38,1.43,1.13,0.99,,20.56,5.52,3.88,5.92,44.59,11.92,15.46,12.15,15.1,6.58,11.64,8.75,9.0,15.57,41.0,12.63,7.34,5.33,7.05,15.17,2.33,1.61,3.32,7.28,2.3,0.61,2.85,3.99,3.58,1.69,6.25,1.84,1.33,1.04,0.71,0.74,7.14,0.62,,0.82,0.24,0.3,0.36,0.1,0.03,0.3,0.18,,0.15,0.36,0.31,,0.28,1.11,0.4,0.33,0.05,0.3,0.08,0.19,0.46,0.16,0.27,0.1,0.6,0.08,0.27,0.39,0.57,0.14,0.3,0.21,0.1,0.02,0.12,0.35,0.49,0.65,0.22,0.37,1.2,0.67,1.44,0.64,0.43,0.33,0.15,0.15,0.13,0.6,0.09,0.43,0.16,0.35,2.13,0.68,0.32,0.24,,0.1,0.2,0.06,0.06,0.32,,,,0.3,0.05,0.09,0.07,0.14,0.07,0.3,,0.36,0.34,0.36,0.09,0.23,0.06,0.16,0.08,0.32,0.13,0.04,0.1,0.2,0.05,0.12,,0.1,0.01,,,0.18,,,0.06,0.05,,0.01,0.08,0.02,0.21,,0.06,0.11,0.15,0.02,0.06,0.07,0.08,0.13,0.03,0.06,0.0,0.07,0.01,0.02,0.25,,
Shaoguanshi_440200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,0.04,,0.28,,,,,,,,,,0.09,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,0.04,,,,0.07,,0.08,0.04,0.16,,0.17,0.13,0.3,0.13,0.17,0.17,5.83,0.52,0.27,0.16,0.12,,,,,,,,,,,,,,,,,,,0.09,0.05,,,,,,,,,0.32,,0.11,,0.13,,0.05,0.07,,,0.11,,0.11,0.09,0.08,0.07,0.1,0.16,0.06,0.06,,0.06,,0.12,0.25,0.28,1.05,0.21,0.18,0.25,0.04,0.12,9.12,0.54,0.23,0.3,0.1,1.38,,0.52,0.19,0.18,0.71,0.35,0.34,0.2,0.37,0.53,0.71,0.18,2.75,0.37,8.2,0.69,0.31,0.16,0.26,0.42,0.05,0.05,0.13,0.18,0.07,,0.01,0.16,0.07,,0.21,0.06,0.02,0.04,0.04,,,0.02,,,,0.04,,,,0.01,,,0.19,0.04,,,,,,,0.03,0.02,,,,,,0.04,,,,,,,,,,,,,,,0.02,,0.08,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,
Shenzhenshi_440300,0.99,0.23,0.53,0.05,0.28,0.1,0.09,0.11,0.1,0.25,0.16,0.05,0.13,0.11,0.12,0.16,0.19,0.29,0.07,0.12,0.3,0.05,0.27,0.15,0.27,0.19,0.02,0.25,0.27,0.02,0.48,0.09,0.1,0.38,0.19,0.03,0.45,0.41,0.06,0.29,0.31,0.62,0.33,0.09,0.24,0.06,0.1,0.16,0.3,0.34,0.09,0.24,0.09,0.15,0.1,,0.09,0.2,0.46,0.5,0.29,0.39,0.94,0.12,0.3,,0.15,0.09,1.13,0.28,0.15,,0.36,1.02,0.17,0.14,0.39,0.51,0.2,0.29,0.2,0.3,0.34,0.11,0.15,0.16,0.65,0.48,0.63,0.28,0.1,0.22,0.48,0.4,0.4,0.42,0.31,0.55,0.35,0.34,0.22,0.15,0.14,0.18,0.75,0.63,0.12,0.13,0.16,0.14,0.54,0.19,0.23,1.74,1.62,1.57,0.85,1.62,1.41,1.24,2.16,1.34,1.64,0.68,2.15,2.57,1.45,1.48,6.55,5.01,2.24,2.56,1.18,0.39,0.5,0.15,0.14,0.12,0.43,0.15,0.11,0.13,0.64,0.06,0.17,0.07,0.17,0.05,0.29,0.53,0.21,0.65,0.4,0.21,0.08,0.19,0.17,0.14,0.27,0.41,0.16,1.65,0.52,0.99,0.49,1.26,0.13,1.2,0.89,0.8,0.83,1.83,0.24,0.82,0.93,1.65,1.86,1.88,1.53,0.77,0.85,0.52,1.03,,0.89,1.83,0.86,3.3,6.14,1.77,1.93,1.06,0.94,4.72,4.95,3.77,1.74,1.18,7.86,9.63,,4.07,9.57,3.93,5.18,12.5,11.31,3.45,46.21,24.19,33.6,22.91,9.41,5.73,43.6,4.26,8.36,13.43,7.06,2.01,2.05,4.9,4.68,2.37,1.03,1.9,2.65,4.9,3.02,5.6,3.19,2.3,2.41,0.88,0.92,,0.62,0.75,0.37,0.26,0.48,0.23,0.04,0.34,0.15,0.4,0.08,0.23,0.12,0.51,0.41,0.49,1.91,0.8,0.25,0.1,0.51,0.11,0.45,0.14,0.41,0.4,0.31,1.11,0.23,0.46,0.73,1.82,0.05,0.52,0.26,0.06,0.07,0.16,0.51,0.31,0.77,0.39,0.8,1.28,1.64,2.7,0.85,0.55,0.22,0.07,0.36,0.21,0.11,0.35,0.77,0.34,0.45,2.0,0.59,0.52,0.31,,0.03,0.07,0.13,0.06,0.21,0.02,0.05,,0.64,0.13,0.19,0.24,0.3,0.04,1.31,0.05,0.76,0.37,0.16,0.13,0.03,0.12,0.21,0.13,0.29,0.09,0.14,0.55,0.06,0.13,0.06,0.08,,0.01,,,0.07,0.48,1.17,0.05,0.09,0.03,0.06,0.04,0.06,0.06,,,,0.02,,,,,0.04,,,0.01,0.02,,0.02,,,
Zhuhaishi_440400,,,,,,,,,0.05,,,,,0.18,,,,,,,,,,,,,,,,,,,,0.02,,0.06,,,,,,,,,,,,,,,,0.04,,,,,,,,0.2,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,0.1,,,,,,0.12,0.08,0.07,,,,,,,,0.18,0.14,0.08,0.05,0.08,0.05,0.21,0.03,0.18,,,0.2,,0.17,0.1,0.39,0.17,0.1,0.27,,,,,,0.09,,,,,,0.04,,,,,,,,,0.07,,,,,,,0.05,,0.12,,0.21,,0.12,,0.11,0.08,,,0.12,0.04,,0.05,0.14,0.08,0.09,0.19,0.09,0.05,0.02,0.06,,0.08,0.09,0.12,0.4,0.43,0.17,0.52,0.24,0.07,0.54,0.54,0.28,0.35,0.06,1.44,1.28,1.09,,0.57,1.09,8.66,3.06,2.24,1.04,0.55,0.92,0.97,0.52,5.13,1.07,0.62,37.17,0.29,0.51,2.02,0.28,0.21,0.71,1.24,0.49,0.63,0.39,0.52,0.64,0.31,1.31,0.37,0.39,0.09,0.12,0.17,,0.27,,0.05,0.15,0.09,0.13,,,0.03,0.05,,0.23,0.1,0.23,0.2,0.07,0.16,0.08,0.05,0.05,0.11,,,,0.05,0.1,,0.03,0.01,,0.07,0.1,,,,,,0.02,0.05,,0.11,0.03,0.04,0.32,,0.23,0.09,,0.02,,,0.02,,,,,0.07,0.76,,0.03,0.06,,,,,0.03,0.07,,,,0.05,0.02,,0.02,0.08,0.03,,,0.14,0.04,,,,,,0.02,,,0.03,,,,,,0.02,,,,0.07,,0.23,,,,,,,0.03,,,,,,,,,,,,0.0,,,,,,
Shantoushi_440500,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,0.1,,,,,,,0.03,,,,0.09,,,,0.13,,0.06,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,0.12,,,,0.14,,,,,,0.08,,0.04,,,,0.07,0.07,,0.07,,,,,,0.44,0.42,0.24,0.12,0.45,3.63,0.09,0.45,0.31,,0.06,0.03,0.85,0.08,0.07,1.16,0.13,0.12,0.45,0.26,,,,0.07,,,,,,0.15,,,,,,,,,,,,,,,,,,,0.89,,,0.09,0.07,,,,,,0.24,,,0.04,0.04,0.05,0.06,0.1,,,,0.02,,0.03,0.09,0.02,,0.08,0.05,,0.04,,0.1,0.16,0.09,,0.08,0.91,0.46,0.93,0.16,,0.24,0.17,0.38,0.11,0.21,0.64,3.57,3.07,0.58,0.34,0.29,0.3,0.21,47.7,37.45,0.12,0.11,0.05,0.15,0.17,0.08,0.08,0.01,0.12,0.07,0.46,0.32,0.15,0.04,0.16,0.08,0.09,,0.02,0.18,0.02,,,0.02,,0.24,0.02,0.03,,,,0.11,,,,,,,0.18,,0.04,,,,,,,0.02,,0.11,,0.32,,,,,0.04,,0.09,0.06,0.1,,0.1,0.48,0.09,0.03,,0.01,0.03,,,0.04,0.22,,0.05,0.37,,,,0.03,0.03,,,,0.03,,,,,,,,,,,,,,,,,,,,,0.03,,0.09,,,,0.02,,,,,,,,,,,0.01,,,,,,,0.04,,,,,,,,,,,,,,
Foshanshi_440600,0.11,0.11,0.15,,,0.13,0.14,0.06,0.1,,0.09,0.02,0.04,0.07,,,,,,0.07,0.22,0.03,0.06,,0.03,0.02,,0.16,,0.03,,,,0.04,0.17,0.03,0.2,0.23,,0.08,,0.11,0.04,,0.12,0.12,0.05,,,,0.04,0.04,0.12,0.07,,0.13,,0.06,0.09,0.26,,,0.11,0.08,0.05,,0.06,,,0.04,,,,,0.14,,0.17,0.16,0.1,,0.22,0.15,0.09,0.05,0.08,0.09,0.14,0.21,0.6,0.12,0.03,0.06,0.2,0.14,,0.28,,0.34,0.22,0.2,0.08,0.05,,0.12,0.2,0.18,0.11,0.17,,0.23,0.21,0.11,0.05,0.37,0.19,0.42,0.33,0.57,0.4,0.17,0.47,0.37,0.48,0.3,0.45,0.94,0.27,0.45,2.4,0.85,0.89,0.69,0.25,0.08,0.13,0.06,,,0.1,,0.07,,0.11,,0.11,,0.12,,0.16,0.14,0.05,0.08,0.13,,,,0.14,,0.08,0.17,0.06,0.47,,0.46,0.14,0.32,,0.2,0.11,0.16,0.16,0.24,0.04,0.22,0.25,0.65,0.35,0.3,0.35,0.58,0.21,0.18,0.27,0.13,0.21,0.53,0.19,2.4,1.46,0.41,0.45,0.33,0.4,1.6,2.55,1.01,0.61,0.39,35.91,6.43,2.25,2.14,1.3,,20.73,6.42,4.87,36.43,1.77,2.5,2.07,2.24,8.25,15.17,3.1,19.47,0.94,1.59,15.03,1.88,1.22,4.17,11.47,1.65,0.36,1.98,10.69,3.59,2.4,8.58,2.37,1.69,0.57,0.2,0.11,,0.16,,0.28,0.08,0.04,0.13,0.04,0.03,0.0,0.08,0.16,0.03,0.06,0.27,,0.07,0.46,0.12,0.32,0.05,0.41,0.03,0.07,0.04,0.18,0.17,0.05,0.26,0.06,0.26,0.26,0.24,,0.21,0.06,,,0.07,0.15,0.15,0.29,0.27,0.26,1.23,0.49,1.63,0.14,0.1,0.14,0.06,0.14,0.09,0.05,0.06,0.14,0.08,0.22,1.65,0.19,0.14,0.34,,0.14,0.02,,,,,,,0.07,0.02,,,0.05,0.07,0.22,,0.14,0.04,0.08,,,,0.1,,,0.05,,,0.06,0.11,,,,,,,,0.12,0.23,,0.02,,0.06,0.02,0.06,0.03,,,0.05,0.01,,,,,,,0.01,0.0,,,,,,
Jiangmenshi_440700,,,,,0.08,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,0.13,,,,,0.05,,,0.23,,,,,,,,,0.14,,,,,,0.04,,0.11,0.08,0.17,,0.13,0.16,,0.13,0.19,,0.11,0.13,0.11,0.19,,0.58,0.28,0.17,0.25,0.06,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,0.12,,0.15,,0.1,,0.07,0.04,,0.06,0.08,,0.05,0.04,0.09,0.07,0.07,0.16,,,,,,0.04,0.12,0.06,0.28,0.28,0.06,0.15,0.17,0.1,0.48,0.74,0.17,0.21,0.12,2.58,1.02,0.9,6.82,0.22,7.73,,2.55,2.76,2.85,0.52,0.37,0.5,0.42,13.08,1.52,1.02,13.2,0.19,0.27,8.39,0.53,0.46,0.93,2.49,0.61,0.57,0.52,1.62,0.99,1.14,2.13,1.32,0.84,0.37,0.07,0.09,,0.05,,0.08,0.07,0.06,0.05,0.08,0.1,0.01,0.03,0.08,,0.1,,0.2,0.14,0.14,,0.02,,0.08,,,,,0.04,0.05,0.06,,0.13,0.12,0.08,,0.07,0.02,,,0.03,0.03,0.03,0.06,0.02,0.11,1.12,0.1,0.26,0.16,0.07,0.08,0.02,0.02,,,0.05,0.13,0.06,0.05,1.68,0.14,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07,,,,,,,,,,,,,0.01,,,0.02,,0.01,,,,,,,,,
